s,iter,model,Estimation method,MSE,MSE_0,Feature importance
9,11,Interaction,GRF,1.5652047705119223,2.2556345875383235,"[[0.032971355993343165], [0.051708747297641876], [0.032703704221995325], [0.015425418139708888], [0.02770113644443231], [0.033509316659410544], [0.02397700161860344], [0.049679508305824654], [0.03192845751726463], [0.033465104570558055], [0.03289641238693027], [0.022075903977528247], [0.03448950995101935], [0.02412446574726621], [0.021710151678919758], [0.02505129576866631], [0.031136951220449596], [0.03927674601290396], [0.014621704455807885], [0.01632925441835293], [0.012707863227933772], [0.01678179775922833], [0.0163012194776684], [0.02706476213885001], [0.015243964354605762], [0.015607293607126612], [0.01704882972435191], [0.015639391293568016], [0.02170034721246833], [0.012286748735034835], [0.014940973586866307], [0.01634028418429881], [0.01707773537226365], [0.019686713587507534], [0.017429116648029364], [0.014567230933309425], [0.01063359102811852], [0.014723579526972922], [0.019883758935082672], [0.014208608984992835], [0.018330880451737176], [0.01567432187765907], [0.013696005044237328], [0.011178247198119377], [0.016464588723341732]]"
9,11,LSS confounding,GRF,1.1534632478468938,2.661505267738835,"[[0.048433555354822605], [0.03560155442951997], [0.05078701648724551], [0.0463137242729376], [0.0425583134114975], [0.029902146425161938], [0.07932857040942859], [0.04889147876907229], [0.048173550049098394], [0.011138762847542012], [0.012252503486315524], [0.013934942400465099], [0.012033560039558154], [0.014355214050244442], [0.012812554083515832], [0.011980263424180652], [0.016248499312008644], [0.03318084018422035], [0.01409158916117988], [0.02019918427516503], [0.019845951741312613], [0.01847475972103074], [0.013248632692962035], [0.01332018318602658], [0.011115286566789308], [0.013823221006874064], [0.019250837643450994], [0.01817125947508006], [0.012619886186364093], [0.013196790487570722], [0.03942387828996961], [0.015658198822461715], [0.01381467677203622], [0.017693421567320552], [0.015603106989943518], [0.012834779719669275], [0.01291774132126435], [0.01623187155756934], [0.013602295273427208], [0.017041859988015662], [0.013738325383914248], [0.0146351639009733], [0.013570252280804431], [0.013077796540566193], [0.014872000011423078]]"
9,11,Linear,GRF,0.4267521080935049,0.7883832030604857,"[[0.017256058879779466], [0.014781074984058604], [0.017053010895446807], [0.01767035195517913], [0.015762229413162795], [0.03151326355479685], [0.02022815301830106], [0.013276723865096433], [0.01709397201591645], [0.048220696452622024], [0.02954269821454307], [0.04425317528639936], [0.051737780735574994], [0.03081055036804892], [0.056537358356920586], [0.048807125150086075], [0.044560353459051405], [0.041233638447685704], [0.016393266281000376], [0.017088641800080975], [0.01794239473352165], [0.021593819151143567], [0.01647961835344634], [0.013956307081638674], [0.014804671601475927], [0.01662491416166694], [0.01783046770515858], [0.024208955047379473], [0.0136330704804787], [0.015741566807102727], [0.015296786058718884], [0.01353474905996618], [0.018484315829941287], [0.019185600762129003], [0.016903277444383847], [0.011876820208349076], [0.014316710627016461], [0.014035200900476611], [0.014788632494277561], [0.013795699006467444], [0.016217546013171383], [0.016330742931261223], [0.016718903809555985], [0.016807088243478745], [0.015072018354042607]]"
9,11,Mixed,GRF,1.6929579038280664,2.1884336236556527,"[[0.024808598388448455], [0.0333342717343318], [0.02530889053977047], [0.02271210067420007], [0.03729458847981999], [0.0520077967662898], [0.030312365985596997], [0.022376984555975858], [0.019250393449473865], [0.024065624707368352], [0.020302756019246814], [0.018421881284976717], [0.038688555286271666], [0.035352631249797886], [0.03634245814405716], [0.021140602906109675], [0.02272930386655467], [0.01974054372165426], [0.0157925959147844], [0.022061678792206905], [0.0160240909734413], [0.01757670154063026], [0.01892873115624913], [0.017039244118823543], [0.014909663598116345], [0.016680473314244923], [0.022638792814400243], [0.022202572809357703], [0.014923044724715302], [0.013770860063886652], [0.016705134416263385], [0.015578565607520871], [0.017654545181647815], [0.022739959244127823], [0.03179203193792029], [0.016540051103654807], [0.017550750937489076], [0.016503880906932257], [0.015231620954215177], [0.01801200660133677], [0.024515154175058413], [0.02314255574408253], [0.016158052994472292], [0.015006567867292342], [0.016130324747184864]]"
9,7,Interaction,GRF,1.541833595685437,2.2620654577961603,"[[0.04523295204558675], [0.034488862476456716], [0.02641921629342858], [0.02886423494398509], [0.025505614452628556], [0.03538693713135617], [0.02698074782652969], [0.03138922843582898], [0.022890278787553196], [0.01824980153694796], [0.029916583383978106], [0.041362596831653185], [0.02582615058110329], [0.01638189835493385], [0.09998416427905092], [0.030796955755827894], [0.024699848494567384], [0.025513686617263116], [0.012948384000847107], [0.014939227991032724], [0.011309869961966762], [0.01187586426802562], [0.02036357427741554], [0.018641743753112144], [0.017879612966187827], [0.015244409793200152], [0.014129021783120917], [0.018115899391650394], [0.01415331731903933], [0.014095147319693989], [0.014780099166521793], [0.013874882684648876], [0.014574726901612213], [0.012919741282066846], [0.017723567874002488], [0.013676374735996769], [0.012878501801548356], [0.02089076840735636], [0.01321400809656574], [0.015836654727281352], [0.01376083070795796], [0.014086399807003602], [0.01622050542563029], [0.015983888466262777], [0.015993218861572716]]"
9,7,LSS confounding,GRF,1.133430593625257,2.5662910186210453,"[[0.14120192597321457], [0.03952298729739873], [0.04178679766095921], [0.028982478787022193], [0.04736208124119895], [0.04335099205001412], [0.05208626610757407], [0.038785372474503164], [0.03416492916797788], [0.011099678106497937], [0.02367786487818877], [0.013531985805476945], [0.02049228175931618], [0.013596567873315148], [0.01141713978403009], [0.020654617106480422], [0.018851258960432556], [0.012962550542505355], [0.018505303753381074], [0.019496794275379686], [0.017266830059987796], [0.011310238954139866], [0.016674764202626743], [0.010076338343849614], [0.0128073283838694], [0.011786675086678374], [0.009996924038527767], [0.010298500340830772], [0.013787394832716272], [0.013086317982014397], [0.013211336044191283], [0.011342116423964835], [0.016611361241735206], [0.015031515788818886], [0.01387032068410564], [0.019501480859111728], [0.01771629303251754], [0.010594441819664952], [0.01773353487653766], [0.014002841742007492], [0.013261733494459544], [0.01288324508716077], [0.012706912524410072], [0.011623205178903735], [0.021288475372302492]]"
9,7,Linear,GRF,0.4213738634123247,0.7926588804289698,"[[0.0702026177439026], [0.01601248182148174], [0.012930343008287808], [0.012507533332809085], [0.012774948374251697], [0.020546827500031003], [0.018569570903132052], [0.015778627481018187], [0.013077604519545172], [0.026135346486755025], [0.0390612570060697], [0.026721117470412864], [0.0347633494276324], [0.02390944275980461], [0.03217707714242184], [0.03581143693294246], [0.030287960257687034], [0.04207918395335364], [0.014193983829517438], [0.03604533158080425], [0.01574036591703198], [0.02542393106172663], [0.018478267273598813], [0.017204318730269078], [0.025909752490106644], [0.025461681484289223], [0.027504968208875196], [0.012391943420501811], [0.014013613135804594], [0.013031664300763577], [0.012997573439904752], [0.032575287161295714], [0.030100379315008405], [0.011943070607425181], [0.015197121459827642], [0.018098556595341063], [0.015182442959755736], [0.012894400028616164], [0.013536018627826402], [0.014780481149006514], [0.017862287307312798], [0.012314991342708461], [0.03307486535722828], [0.014175306178031645], [0.016520670915883186]]"
9,7,Mixed,GRF,1.635216784305908,2.19278228770719,"[[0.027199793348252305], [0.03078859825032742], [0.021087933396796398], [0.021612140912225762], [0.025232692080909284], [0.03467679611294099], [0.03233172251322722], [0.02752707665981957], [0.033540783366101334], [0.021976563154941085], [0.03389008215368428], [0.019511249346600236], [0.025326364906444347], [0.022690675795870828], [0.029986408413606204], [0.08371018789893679], [0.020542039879367594], [0.023716527595628062], [0.022379698569471366], [0.01724405472761417], [0.019500484550139523], [0.019020280473997002], [0.013659890633637137], [0.025670663978393696], [0.014157560196603431], [0.01580046248269136], [0.019505656281520456], [0.014569253448508013], [0.023039461089735758], [0.019792138143692125], [0.017197992465823164], [0.01797635074295834], [0.014449535005441286], [0.015432134130475068], [0.017021502840215606], [0.015089016388911983], [0.017328464861347093], [0.015011521906525082], [0.014467840776089605], [0.01791974081788216], [0.015543148763051597], [0.013289633751798084], [0.013570194629952943], [0.017872262234035905], [0.01814342032380831]]"
9,12,Interaction,GRF,1.5712102320910857,2.25511810971491,"[[0.021406235469319693], [0.03936539276001477], [0.02972228908423689], [0.04461268826147465], [0.018981030209728782], [0.029280177186049926], [0.037794039420289555], [0.02159975459512671], [0.0278102603261237], [0.029440295479247206], [0.02070443132066717], [0.019716580676456548], [0.043211019600465035], [0.02587346131249963], [0.03181902927338557], [0.04001301177176247], [0.02592786968965642], [0.02687756482989796], [0.015393636604750946], [0.010681000291379233], [0.031248426744500457], [0.03136839765459727], [0.011195311120330724], [0.015077031501037664], [0.0218430992329693], [0.013384798141335873], [0.01429966291782006], [0.029535854974102677], [0.015169020325396654], [0.017402466837637035], [0.013990364718549204], [0.01262774501426854], [0.014505663258752686], [0.017962786507911714], [0.013576575833195149], [0.01644640245559335], [0.014104326197911911], [0.018074115573123925], [0.013937972904830166], [0.014830159062797924], [0.01228484119371421], [0.014161226659502913], [0.018175793835720502], [0.01193563570863216], [0.032632553463235195]]"
9,12,LSS confounding,GRF,1.1064329825222357,2.538975894924715,"[[0.03251166510601079], [0.055756050592644664], [0.05448718661000864], [0.04176676366002941], [0.055258154306653866], [0.04486325982082364], [0.044324839598970586], [0.05933716767365553], [0.0363560495529564], [0.011497021586971457], [0.014093928176550386], [0.014688044039802244], [0.010703586002188292], [0.015271835668149835], [0.038418656270745255], [0.013364282296055317], [0.01180302860108209], [0.011234142743540012], [0.017975769920457598], [0.012172572561454638], [0.01796026592029737], [0.012409449520950367], [0.014673694438783611], [0.013894834633951497], [0.012333183084452824], [0.01721466766225027], [0.016072233263622743], [0.013714294058706271], [0.0150997497467825], [0.013493460181581643], [0.01724911487354114], [0.015905417973293104], [0.04240247111330437], [0.013436751355199398], [0.01277717224241525], [0.015346713915783908], [0.01409306515203036], [0.013184142261063602], [0.01404065245517233], [0.01711316557388119], [0.018251239294670058], [0.01601357699917246], [0.014149903795708145], [0.018561087528882525], [0.014725688165752326]]"
9,12,Linear,GRF,0.4026007810857736,0.76262254402765,"[[0.011993685179968724], [0.018939143008635723], [0.06469688191710557], [0.016271399032335286], [0.026327883983194845], [0.014695180637404288], [0.011422821291975695], [0.01478335340142659], [0.0160518537436774], [0.030309350644661462], [0.049460466627404095], [0.039059023104296646], [0.039833849934036256], [0.0208088392820081], [0.03001887223863194], [0.08960179282941082], [0.031295726989206636], [0.048333566921148034], [0.017162398340407083], [0.01272015193081583], [0.011149609214994532], [0.014292460104888553], [0.015735595779943892], [0.018590926105103763], [0.015793094642470022], [0.011551360110806779], [0.016135905163412363], [0.013800246174038248], [0.013722175283447784], [0.016554548490714752], [0.011822421407711116], [0.016969898603798772], [0.01688507832164886], [0.018483433799488955], [0.016043365566920004], [0.016639479384262357], [0.016353955193002544], [0.01613443831884462], [0.014382791619314307], [0.014777919991667379], [0.017411627349158517], [0.018207167484345477], [0.016889894954022034], [0.024007740129774684], [0.013878625768468676]]"
9,12,Mixed,GRF,1.6208001324101229,2.217896514217031,"[[0.03247743701835244], [0.03440307630893223], [0.03293672529430827], [0.03359259096160506], [0.01982163009990836], [0.02356752817161194], [0.022201758514900097], [0.03470448828874343], [0.018777404116431418], [0.023051507915980946], [0.02847962702984838], [0.029502744515378765], [0.018639238957473308], [0.017718146520742026], [0.013502934502062166], [0.02594907222682603], [0.0161809045587115], [0.023364746422474336], [0.06549002466786606], [0.014055967764719965], [0.013880318290113904], [0.015901200219726595], [0.015972054641774407], [0.016193213282599088], [0.013004357293937412], [0.014291850470705051], [0.011751606828935708], [0.025152618101545954], [0.01646439460783626], [0.013972459888487223], [0.013323780609210627], [0.014196187357172608], [0.02741392705328459], [0.020224893151994137], [0.014446000952038839], [0.011619792640377782], [0.017027110828848002], [0.022551739645372642], [0.02424522214441697], [0.06784688799871338], [0.01228356726041919], [0.012430430948416704], [0.013258626561631933], [0.017131501143901936], [0.026998704221662517]]"
9,5,Interaction,GRF,1.5285296919848013,2.2555522690471927,"[[0.022617285928521694], [0.027260883347957753], [0.042604823365233815], [0.03080176575820373], [0.04007581233689111], [0.020358008023959824], [0.025644700931905143], [0.03866545488475499], [0.04641531633691884], [0.03298956610697625], [0.042632977402314254], [0.029913876709413856], [0.02335396021076487], [0.03401711548913715], [0.034415018462142816], [0.021845033882881535], [0.02320909513858099], [0.020988907780382062], [0.012522982656794667], [0.02879070470022175], [0.015574879437574981], [0.01566065152652597], [0.014170277757473522], [0.016836070794147385], [0.014985644617268595], [0.014171838446528688], [0.014699821007579798], [0.01566109819636936], [0.017137808755181415], [0.011552880483993572], [0.01695845615698113], [0.015136839747018275], [0.015084971866745775], [0.014433373416789314], [0.018295564640013813], [0.015948118712619287], [0.013921984884113007], [0.03423413466456078], [0.018674812400755723], [0.012947464516559131], [0.01699053182928389], [0.015702592522931873], [0.016481920205271026], [0.013245221179229032], [0.01236975278052768]]"
9,5,LSS confounding,GRF,1.1534692336138108,2.5483485336024168,"[[0.039986788275570166], [0.06402728532732443], [0.06016013417060651], [0.026873168782077027], [0.05381233367176865], [0.03259052547690279], [0.041758294567121705], [0.04114424016315931], [0.05939622016449538], [0.012742258738603846], [0.014561967505766374], [0.017808195077579216], [0.016652975721271873], [0.012640191322037787], [0.02002051892819382], [0.01634854741616669], [0.013199391333470286], [0.018752402860001967], [0.015100145703475691], [0.017243738526613966], [0.015249417685579157], [0.012665006200599765], [0.012343386774758281], [0.018949606987906622], [0.017570648137286253], [0.01926114022735296], [0.016586758048218138], [0.015479816760123572], [0.01585608317996381], [0.012185133409362475], [0.018152848323094793], [0.014670360635810608], [0.01565909375176758], [0.01609110222251414], [0.014256564114257278], [0.01618419229370413], [0.018845368657465906], [0.014426219020368792], [0.020421424242854733], [0.02366090476467643], [0.015851422303976685], [0.013606470752003639], [0.01349139228738659], [0.014435444063745488], [0.019280871423014528]]"
9,5,Linear,GRF,0.4036003854196179,0.7800378769718882,"[[0.01619979004946858], [0.018914887896770913], [0.015669130705140248], [0.023612139869681727], [0.02303481551779862], [0.043757402289702395], [0.01649741012856433], [0.020500562886578654], [0.01348650747330457], [0.03079480424328931], [0.03764122066314622], [0.039354917759818184], [0.024216268615224846], [0.026166517645932554], [0.034845964314066294], [0.036239123786660075], [0.03169562113183697], [0.03687373994244103], [0.02379001226930008], [0.016271364703061918], [0.02498222500932569], [0.017458432338850242], [0.016045121290265564], [0.014936096995764184], [0.022221761580882148], [0.02654263600580034], [0.015012883348465008], [0.016232760192736437], [0.014748834449222523], [0.013084618580456085], [0.012883165537500676], [0.040109830985410176], [0.016220272518506364], [0.012900041115063708], [0.013881437519312286], [0.011757575100518862], [0.01672402289120718], [0.011979441566540022], [0.013280729116589188], [0.015330527076743193], [0.011860140506149917], [0.015211048541028472], [0.06697682777586644], [0.013884102437052431], [0.016173265628955373]]"
9,5,Mixed,GRF,1.707232728288795,2.249845260206398,"[[0.031264369704677386], [0.03173176578705604], [0.03526557541535934], [0.02791030107444904], [0.019620449014805738], [0.04499235315534045], [0.018950679856682147], [0.021457612831230443], [0.026018598606042692], [0.026674836641578013], [0.03080470996813532], [0.025825896117605215], [0.02122414596208437], [0.018088710234120644], [0.022513997920505433], [0.02139348598611038], [0.037146360761523174], [0.03223601036859844], [0.014059234147518312], [0.01851467336083767], [0.016976635653573494], [0.01589386740178588], [0.023850741848067784], [0.016733095270306583], [0.014701638533738497], [0.019192455889214442], [0.015844103675765987], [0.01471390648561108], [0.017327994184559048], [0.024501408862882122], [0.014926735297730344], [0.015283496552241913], [0.01965397935795948], [0.01498938001010574], [0.01553159166256656], [0.018828795596564057], [0.014893737780957532], [0.02340883022142986], [0.025354045057578205], [0.027385759569644102], [0.01431697179484152], [0.02932802539555073], [0.017682906371967736], [0.02221278001513196], [0.02077335059596512]]"
9,6,Interaction,GRF,1.5039373677205952,2.256193493832708,"[[0.0202893054870753], [0.036785356713210426], [0.028048451567002787], [0.02542073173994903], [0.02199823757039861], [0.02213437270299371], [0.03288002772918929], [0.029782778103348898], [0.04115079779407779], [0.02665860914565806], [0.02722514508272152], [0.028456622418224924], [0.04282635243249868], [0.045244834545015156], [0.03821896805588212], [0.02759718853372921], [0.026679331188793006], [0.028839020899261193], [0.013813493892339811], [0.018195480768979783], [0.01650566324991675], [0.018479987192312614], [0.013148217564142651], [0.018660512058357923], [0.01197833210815361], [0.01659057378523228], [0.013502724817049325], [0.014247653501966705], [0.012085124624861965], [0.016367220126654175], [0.012118125882597267], [0.01730372406209416], [0.015592388104712532], [0.012933696929896595], [0.013310374813906976], [0.014968080113814246], [0.02605036269378229], [0.03627533792549891], [0.013179019781610755], [0.027458901555939684], [0.015376939245500432], [0.015178273918552386], [0.015861653226944588], [0.01698341819298133], [0.013598588153170657]]"
9,6,LSS confounding,GRF,1.1604721661711352,2.7634991758595757,"[[0.040558988982990436], [0.03582808586713885], [0.03478579553387552], [0.05060551169233566], [0.05305445754377418], [0.11417041118658791], [0.04346774224567854], [0.04600320148938065], [0.04660248989810609], [0.014067862654465805], [0.012899504274856786], [0.013456792310962527], [0.02140078266321459], [0.018539933988467077], [0.012850190038103887], [0.02003798645402975], [0.009643801970513954], [0.01716488326194643], [0.01767756677040982], [0.013394469249258049], [0.01371445888108901], [0.023720702999933067], [0.01596639498712474], [0.013554412526826043], [0.018507851818781555], [0.01845634543348787], [0.015938166044294513], [0.010337301379778637], [0.012942595875613366], [0.013622941941885337], [0.012352121049262569], [0.01249353606372282], [0.01054225593476836], [0.009829701287051552], [0.012830783094480729], [0.010983367913013492], [0.018866078039274547], [0.012764941748152757], [0.014338520189647373], [0.01277786985641377], [0.014844737432176791], [0.014209314823750945], [0.02614564122696657], [0.011674177761292833], [0.01237532361511417]]"
9,6,Linear,GRF,0.3924414169496853,0.7864800310865662,"[[0.013841205812497252], [0.01658126203714659], [0.025296146009670697], [0.030229814294078946], [0.010483622741465864], [0.013666683157517663], [0.029586385216930022], [0.016597157151718916], [0.01126732432448591], [0.02829194198784062], [0.033151818007245676], [0.028462240451349197], [0.023589842308202675], [0.037366914186741394], [0.038094304095404305], [0.030223044950870803], [0.020378396339726743], [0.03256646611782181], [0.019417441655704512], [0.011540300024316831], [0.014807395718353806], [0.015653156629325028], [0.061294303300993405], [0.028367373522767473], [0.01530187470597588], [0.011687127167206008], [0.015025032675741231], [0.04372046720748878], [0.011454733703115599], [0.027112846140980282], [0.013136398960120189], [0.060100580177512325], [0.026698034539220906], [0.02371766889035981], [0.012862419510581443], [0.01244472151641686], [0.01608233250807948], [0.013258396780591803], [0.013406007725230654], [0.014916717512887966], [0.011334456046420081], [0.015658318290486407], [0.027728801421646018], [0.010731252280219185], [0.012867272197542856]]"
9,6,Mixed,GRF,1.6615537414186083,2.191747722977132,"[[0.028444498269985744], [0.02792099746386583], [0.0319761952569051], [0.02941767913799876], [0.02233241787314473], [0.034063393319031736], [0.023091681865399716], [0.029248531539126835], [0.020646494840946647], [0.027167405646634897], [0.019696979090352864], [0.021955144181035606], [0.03091069820844976], [0.0216835760307304], [0.028249666906620258], [0.029104923871130672], [0.021371196039321895], [0.028924846681705037], [0.02260084684649416], [0.016880508183993035], [0.01463831788986438], [0.016276569082252834], [0.012452907889020214], [0.013765550319089045], [0.01236024592873075], [0.016704080542120567], [0.013075420635469457], [0.017290777854536397], [0.02264225438571454], [0.014904485385669637], [0.08001999873410326], [0.017754920009036113], [0.017707449891024254], [0.015187960968000843], [0.017772093363553766], [0.015731324157236746], [0.016381493841735206], [0.029390513191611182], [0.015982848382754062], [0.016011884401010656], [0.015851267828865128], [0.01635213772699281], [0.018730606782567286], [0.02301661987416603], [0.014310589682001338]]"
9,13,Interaction,GRF,1.5709554972503532,2.2618820810436127,"[[0.016992566316133446], [0.02159906075495202], [0.06858000476186903], [0.03148905764071945], [0.023949937738550538], [0.01605118907072892], [0.021332926978888573], [0.018718154195772906], [0.03431605381722857], [0.027057600987394383], [0.037695808053971935], [0.017704591293976564], [0.020601089978897022], [0.029488815406343752], [0.027713622084624117], [0.05351064196368585], [0.016967742906693034], [0.024509988585975553], [0.01705491480524796], [0.010002619295182206], [0.01723497488392648], [0.011940557496999358], [0.013408494399961716], [0.010843568534350733], [0.020456372457190935], [0.01382012717557474], [0.01584507140872253], [0.013288628970766513], [0.014779329628990158], [0.013606448896103721], [0.018482687007066817], [0.013063479456056614], [0.08022180237948684], [0.016522064883521995], [0.018936387633809993], [0.013188798590616151], [0.045952242960867494], [0.014053231569214796], [0.018740170385646498], [0.014225076623231995], [0.013888037700033102], [0.011900769450185783], [0.01004828291624465], [0.014970000203395463], [0.015247007751199275]]"
9,13,LSS confounding,GRF,1.2726032319326808,2.6107508607276277,"[[0.04790926521821882], [0.03962903503707581], [0.03160421319880076], [0.03494924205996004], [0.06671648981851011], [0.02253010855542539], [0.03997359049613535], [0.039472341123413746], [0.047440970302933476], [0.012689288253886618], [0.010894724961738732], [0.012996850531137371], [0.01765562926985098], [0.012144729047225945], [0.016928975327394475], [0.019798322830263344], [0.014794660718011282], [0.013350732473843052], [0.021170316774826947], [0.09452530032139173], [0.013274918596655997], [0.021091273763023003], [0.018289877565322993], [0.016669855162859303], [0.017360044414669595], [0.01487501961033249], [0.014089385236767874], [0.012107746275188274], [0.013484091433288187], [0.01786469916712945], [0.012938409661327132], [0.01256337031029792], [0.014847940930876706], [0.016925284016092276], [0.023092647989844752], [0.013949018842312094], [0.016844141490374016], [0.01339558667157777], [0.0176216372194689], [0.011271311162544387], [0.013397023243237107], [0.013124256067899983], [0.012904459827106423], [0.012419017672972639], [0.018424197348786822]]"
9,13,Linear,GRF,0.395922612323495,0.774778401444737,"[[0.011910959759634068], [0.016576754303304162], [0.013703544978598218], [0.025341345528124126], [0.013779682043169268], [0.025194556755506383], [0.02993466223131552], [0.014952620659248952], [0.016187316526496298], [0.06934631334373012], [0.04995280214132139], [0.04753745045618819], [0.05799273145779402], [0.03544449106479146], [0.041430432236234944], [0.028320375983429787], [0.024838807778568808], [0.05412743427891051], [0.013878955814325068], [0.01631474299810022], [0.01589098763620489], [0.016166707114141043], [0.010994172217401864], [0.015414171242616874], [0.017768996549703524], [0.014545438959666817], [0.014264877597711325], [0.013456921540222122], [0.017158924930252093], [0.011845733467644013], [0.012754033128765933], [0.0121856874023366], [0.013076939305358732], [0.014740745312466053], [0.018428138452313066], [0.025401125482126436], [0.016756292320867446], [0.013520034883491957], [0.013944232338565484], [0.02446889817444579], [0.01783301084236678], [0.014050546502914003], [0.01590657047005098], [0.020725180923510833], [0.011935652866063868]]"
9,13,Mixed,GRF,1.7391455917624616,2.1515001133797886,"[[0.03359278381136644], [0.02713701550056486], [0.031176019400999167], [0.03378372436419728], [0.020369155055760604], [0.03864791366673879], [0.01770547474665626], [0.0397824499556245], [0.032983353551716596], [0.02617068318164839], [0.022224876641088805], [0.025093649257766325], [0.02366491081108583], [0.040430179864246], [0.025404318643162047], [0.02306449837305658], [0.03253004047015341], [0.0370181842962613], [0.020597250441997526], [0.017262986955654244], [0.0158462683255997], [0.018302900145684156], [0.01592301808391466], [0.01567123044283094], [0.016362539084098612], [0.019494143121440523], [0.01589377224267378], [0.017807463458702367], [0.029639520502951003], [0.01354630479035975], [0.01635036077114217], [0.016096998988835536], [0.016477502351812008], [0.013698140515486866], [0.014323896371379867], [0.019689172343590265], [0.015441076809306837], [0.014371784933810956], [0.016202578386961625], [0.030376921689355872], [0.01398060241297467], [0.015219441939661328], [0.017950881492978174], [0.01518130672392917], [0.01751270508077422]]"
9,16,Interaction,GRF,1.5529171126411174,2.2604404234069295,"[[0.02284994049200438], [0.023147296077475663], [0.027430714876671602], [0.01963115645862223], [0.03128952532114157], [0.021646376556417095], [0.03724964499897027], [0.02182788391778055], [0.032699704213423726], [0.020633062556760156], [0.02530978469522892], [0.04035027551876198], [0.03020310239259349], [0.040392692779311505], [0.028628891824127485], [0.02337092486625348], [0.02760958602351008], [0.03175689235140101], [0.015147918716495531], [0.013329633646104821], [0.0138997761000127], [0.012552569910502898], [0.011601974531192034], [0.08108769094728928], [0.013962511728912325], [0.015640186570042916], [0.023960009167041506], [0.015011949943094129], [0.016841793461774834], [0.026074059415137095], [0.01640493251104945], [0.01321378110998802], [0.016287101863100395], [0.013959771623034396], [0.011877400755446856], [0.012220840273283021], [0.01210213681078039], [0.015191395590895657], [0.025690058244674494], [0.014530773316578278], [0.010485758058109841], [0.013544899440352472], [0.01142126156026619], [0.03564319268500907], [0.012289166099376164]]"
9,16,LSS confounding,GRF,1.1481570001379624,2.5289548761185845,"[[0.03875597850800712], [0.03724708121142916], [0.06002529370182745], [0.03990190549608999], [0.03373565225226006], [0.04522242397216027], [0.044840519833858096], [0.0503676545793257], [0.03873369704155991], [0.028488770960410033], [0.08847236053090758], [0.013480144406148411], [0.029099057736967318], [0.012018328728400574], [0.011873914852280574], [0.015445432765767717], [0.020703287536770674], [0.01696607224381892], [0.013740326226164659], [0.013873231259941393], [0.019278946965639896], [0.01299686297922503], [0.012644666690116574], [0.014891231340686713], [0.021691719920903994], [0.0130467796243101], [0.01257298187009365], [0.0115369297266014], [0.01293375845024691], [0.01208031205957695], [0.012684940538688481], [0.011597703916070613], [0.012982358144760012], [0.016721118905837908], [0.013854726995316279], [0.012847721954182828], [0.0117698250987383], [0.011865079867094449], [0.013749706741987552], [0.01851180671466176], [0.01456047984970103], [0.01372667030637275], [0.012804650004222373], [0.013181528253681478], [0.012476359237187411]]"
9,16,Linear,GRF,0.3830077207229722,0.760285411868994,"[[0.01587927246573299], [0.012931155879452936], [0.014047385131299977], [0.018766316735055907], [0.014566463799030866], [0.01155494199992168], [0.020322912813321263], [0.01625437210612339], [0.020222986724135045], [0.0425439852551283], [0.048843254492940864], [0.03242967808909438], [0.033346597982027014], [0.05739050057511373], [0.03074285510661036], [0.060576353439899616], [0.028189611394087523], [0.03603522430182851], [0.019533838834655426], [0.01523023529186524], [0.03970353140822077], [0.017101123278944894], [0.017922897228837102], [0.015945685524940023], [0.035723338327648145], [0.01004262683301449], [0.014845101180879344], [0.011271755185866063], [0.011333462136685029], [0.014969928531355302], [0.024742650216310936], [0.012632737706759064], [0.0373910858977867], [0.014670045145343293], [0.014520364531891582], [0.016721751728381574], [0.019736572195989198], [0.016611452108983984], [0.011137530512075932], [0.018125426269600394], [0.012647216971638122], [0.017207731573917927], [0.01624340927458257], [0.011096175807065999], [0.018248458005956564]]"
9,16,Mixed,GRF,1.6941203586825533,2.2243055254139072,"[[0.027385602159265374], [0.023967321232390815], [0.044326472059677186], [0.022899758457561196], [0.037379925062423255], [0.027225342647030464], [0.03358649698687229], [0.031160314533291766], [0.03265246651900637], [0.02319707641542788], [0.017124463905732867], [0.0314487768099692], [0.017602775970448167], [0.02309342075287906], [0.02168895930388506], [0.02033545547349543], [0.024727596268402388], [0.03230926577620272], [0.01615867092853916], [0.012930598969186574], [0.013998546945578061], [0.015224772581672383], [0.08957374557759051], [0.01585254898155235], [0.01498547378433091], [0.014864030771253658], [0.01330159255458418], [0.01338075779107627], [0.012647876603798432], [0.017890727137082736], [0.01850527647560638], [0.018175970087090137], [0.012389727543766478], [0.025975798098098232], [0.020538013378744984], [0.017207684144393585], [0.012076961187251434], [0.014097288844223538], [0.019854495687899716], [0.011960246725581781], [0.015117514340778569], [0.013436173312646293], [0.02571147323385152], [0.015028210941849706], [0.017004333038010924]]"
